SlogP_VSA2,SlogP_VSA4,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5
34.406047348919905,19.664695240427143,11.29293437221419,6.544756405912575,16.95130748139392
14.951935562841626,5.817220841045895,16.784123558330702,0.0,0.0
20.16532065849649,0.0,5.559266895052008,0.0,0.0
43.361066215300454,19.26246486877803,10.038883468458419,14.760154107207633,61.772979413150736
14.59805822286387,11.63444168209179,5.559266895052008,0.0,0.0
15.64293233058391,6.923737199690624,0.0,4.794537184071822,18.659506023687047
5.907179729351506,0.0,11.46733495432437,0.0,9.671684377773122
20.626910851531118,13.847474399381248,0.0,11.339293589984397,11.257379486545457
65.85151681088115,5.817220841045895,19.527377465406477,12.965578028838586,24.099022732397476
24.641523209734757,0.0,5.733667477162185,16.013551653860976,5.693927994848461
17.374105431825065,0.0,4.736862953800049,12.841643245852019,28.036189785240282
4.9839785209472085,0.0,5.756062822229453,0.0,0.0
48.46535208903186,5.917906046161393,15.370440161812711,4.794537184071822,13.847474399381248
9.61407970191666,0.0,5.733667477162185,5.538925252383345,24.825916360475023
61.48466297743141,0.0,4.736862953800049,27.538883260835455,11.126902983393991
27.883759561504114,0.0,5.316788604006331,0.0,27.95875132784702
27.045711625066364,0.0,4.736862953800049,12.841643245852019,11.518332492848387
58.12951182452177,10.114318268765572,5.316788604006331,11.281619359712625,10.357988675768818
26.173047172830522,5.917906046161393,4.722094864452088,10.023291153407584,13.847474399381248
39.55288226198486,5.917906046161393,16.19284410306467,27.477575692369186,19.410925891078243
41.23156682888904,11.835812092322787,4.736862953800049,0.0,24.50906112529732
24.732420306287846,17.249018913692154,0.0,0.0,38.14594894377801
13.401775505276145,0.0,4.722094864452088,10.023291153407584,0.0
66.39812377915665,0.0,0.0,19.554691291279454,25.683286491704038
31.488340507587626,11.33111286753076,10.05365155780638,7.04767198267719,5.563451491696996
14.91744424194765,13.847474399381248,5.559266895052007,19.265811329268626,32.87274764885973
10.090505915787915,0.0,0.0,0.0,0.0
13.401775505276145,0.0,5.138973737607942,10.023291153407584,0.0
32.356280815145816,0.0,4.736862953800049,14.631790320489323,0.0
77.06721675886536,17.55234772825318,5.316788604006331,0.0,36.785663235784384
5.907179729351506,0.0,10.470530430962235,6.606881964512918,15.921440167465814
11.949020558499466,0.0,10.633577208012662,4.794537184071822,13.344558822616634
11.814359458703011,0.0,10.633577208012664,6.4208216229260096,15.921440167465814
32.44906035615253,12.740958040736519,4.722094864452088,16.56804755932016,17.54772460632
24.432649872236475,0.0,14.90251629950064,0.0,0.0
21.550112059935415,6.923737199690624,5.316788604006331,16.133830774056218,12.617665194539086
17.374105431825065,17.75877468387268,4.736862953800049,0.0,48.156024785247325
36.565829452212604,0.0,4.899909730850478,6.4208216229260096,22.732195304238946
22.291139678826816,0.0,10.470530430962235,0.0,0.0
62.6518151481422,23.166924959853546,19.690424242456906,9.589074368143644,38.524929737556064
77.27499797953139,0.0,4.722094864452088,31.075903096822916,48.794462589721036
52.881766147772495,0.0,15.506539805068973,6.4208216229260096,23.651690994068304
83.22499609982698,0.0,15.355672072464749,19.554691291279454,20.771211599071872
20.69384615397125,0.0,5.316788604006331,11.175854473385288,49.15531421861165
47.16259987784824,0.0,19.09573050290266,30.770050098277284,25.831747514004253
47.77026174806058,5.947697344197361,15.533486938863138,4.794537184071822,44.218857732404516
18.359115864615585,5.917906046161393,10.216698334856808,4.794537184071822,17.28172587545944
34.84650593408618,0.0,14.210588861400147,12.783180481956393,20.79858736116711
52.881766147772495,0.0,15.506539805068973,6.4208216229260096,23.651690994068304
31.06964788266269,11.63444168209179,21.684033289181176,0.0,22.51332762362514
15.875136771245923,5.917906046161393,5.316788604006331,4.794537184071822,13.847474399381248
19.935914083788834,0.0,17.201002431486554,0.0,0.0
37.75360984286089,0.0,10.038883468458419,14.817828337479405,6.923737199690624
40.10462317195487,6.923737199690624,14.790514511606428,6.544756405912575,21.74584466546574
62.2157170484679,0.0,10.038883468458419,27.601797353059652,17.54772460632
5.538925252383345,17.75371813848418,5.733667477162185,0.0,38.524929737556064
68.88363018356164,0.0,10.216698334856808,19.32113854343511,28.893559916469297
4.9839785209472085,0.0,10.988057286952548,0.0,0.0
30.00896082039707,6.923737199690624,21.491157991813743,0.0,41.2648831652823
56.68793092860601,5.817220841045895,0.0,19.14187654628206,23.63308211062286
48.31499981615607,0.0,15.53348693886314,14.94639060726865,41.93199908949876
29.88641194650357,0.0,5.316788604006331,6.544756405912575,40.871291310927404
83.04644201148876,6.923737199690624,5.316788604006331,11.281619359712625,52.76206287738894
4.9839785209472085,0.0,5.733667477162185,0.0,0.0
27.045711625066364,0.0,4.736862953800049,12.841643245852019,11.518332492848387
15.181342137549283,0.0,11.46733495432437,0.0,0.0
39.47462004696425,6.923737199690624,10.05365155780638,0.0,41.32904024440778
48.18763772881732,0.0,10.216698334856808,31.96211775186753,30.892283428936633
55.83152861431522,5.917906046161393,19.527377465406477,0.0,12.841643245852019
50.94479995058574,0.0,10.633577208012664,19.32113854343511,18.53557124070048
59.88540500866928,0.0,11.050456081168516,14.760154107207633,10.488465178920283
60.70587593015455,0.0,20.672460676471083,14.817828337479405,24.446935566696975
59.215129204078764,5.817220841045895,15.533486938863138,0.0,10.68526110609773
21.69967730750048,0.0,5.316788604006331,11.175854473385288,35.30783981923041
63.44854279423323,11.63444168209179,14.953561288656857,4.794537184071822,6.923737199690624
43.813144442592844,12.841643245852017,11.24901029325548,24.974773378238975,34.90701476685129
39.48755335640163,5.917906046161393,15.950365812018994,4.794537184071822,37.288578812549
64.49793887079166,0.0,10.05365155780638,0.0,23.330108424772302
96.5261838349596,0.0,24.753380750357813,4.736862953800049,10.488465178920283
44.785536310693466,6.923737199690624,5.733667477162185,0.0,24.577412069848442
17.85620028785097,0.0,10.216698334856808,4.794537184071822,17.28172587545944
62.18600657299571,0.0,0.0,6.544756405912575,19.60772181825569
52.336062743941255,5.917906046161393,16.19284410306467,20.870693727856267,13.847474399381248
11.075832682792555,6.923737199690624,5.316788604006331,0.0,15.921440167465814
76.64513172031432,0.0,25.086644360458486,13.08951281182515,12.114749617774471
46.89897743491598,6.923737199690624,24.264240419206526,17.63618042992384,30.798781880775167
21.4966919687542,11.33111286753076,10.633577208012662,0.0,12.748141697690551
17.374105431825065,0.0,4.736862953800049,0.0,28.036189785240282
85.41325048742277,6.923737199690624,25.007212846463236,4.736862953800049,28.763083413317833
23.001369580792403,0.0,15.17785720606636,32.64370244718465,11.126902983393991
13.08951281182515,0.0,10.633577208012662,13.08951281182515,11.126902983393991
13.592428388589765,0.0,10.05365155780638,6.176298517443475,23.651690994068304
26.311977516732806,6.923737199690624,18.947451815200196,0.0,5.693927994848461
60.91275699248015,0.0,4.899909730850478,20.32696969696434,5.693927994848461
30.552772451310766,0.0,5.316788604006331,14.325937321943691,39.978442220315664
50.76868738779997,11.33111286753076,14.536682415501005,6.606881964512918,42.70091339712394
54.21467914606327,0.0,4.899909730850478,21.238649960405414,19.410925891078243
28.00883176223923,0.0,5.316788604006331,11.21535880699783,33.95409583140167
26.751507459274677,12.740958040736519,16.367244685174846,0.0,26.27942884323463
75.32104232832768,5.817220841045895,20.545398457607828,4.736862953800049,10.488465178920283
39.661817806299695,0.0,14.790514511606428,6.4208216229260096,40.126903242615874
19.641584084526478,0.0,0.0,7.04767198267719,0.0
42.21689359589367,5.917906046161393,0.0,14.94639060726865,38.17047518309165
32.09497830626136,10.114318268765572,5.316788604006331,6.544756405912575,16.778810298694825
30.147302286274627,6.923737199690624,10.038883468458419,10.023291153407584,42.61055781269908
14.76446326439343,0.0,16.547324182004555,6.544756405912575,5.563451491696996
68.14411637366491,20.771211599071872,0.0,4.794537184071822,27.24513907803725
15.811599255784294,6.923737199690624,10.633577208012662,7.04767198267719,5.693927994848461
59.17271498798585,0.0,9.799819461700956,16.076156543784446,19.410925891078243
53.32534289111378,6.923737199690624,15.37044016181271,0.0,5.563451491696996
86.10291071611636,0.0,15.612918452858388,10.023291153407584,23.19963192162084
45.95833537614629,0.0,14.790514511606428,11.40141914858474,12.617665194539086
32.08476650803001,5.917906046161393,4.899909730850478,12.841643245852019,18.050640183084614
30.762148909532847,13.847474399381248,5.316788604006331,6.544756405912575,71.52161216940236
64.49793887079167,6.923737199690624,10.05365155780638,6.176298517443475,34.457011408166295
53.35126643015659,0.0,10.038883468458419,24.783445260615217,10.357988675768818
59.87009929702635,11.33111286753076,14.953561288656857,0.0,0.0
50.702794589642735,0.0,14.790514511606428,0.0,30.12336912131146
55.543036639572385,13.847474399381248,10.633577208012662,0.0,68.65306981002965
79.56963516164339,0.0,20.27034989266319,9.473725907600098,24.205463075150067
16.06095295599645,10.114318268765572,10.633577208012662,0.0,0.0
69.68336134019205,0.0,14.195820772052187,10.023291153407584,25.683286491704038
57.168829158735306,0.0,14.790514511606428,11.40141914858474,12.617665194539086
31.645415334837534,23.16870860788096,15.37044016181271,0.0,61.7245616591769
77.89060692244568,6.923737199690624,10.216698334856808,14.760154107207633,25.713719726529135
10.213054789681411,0.0,5.428790391900541,0.0,0.0
11.075832682792555,13.847474399381248,5.316788604006331,0.0,21.48489165916281
21.9656050239982,0.0,4.736862953800049,13.027703587438928,52.111176357238875
10.891158250298714,11.835812092322787,5.316788604006331,4.794537184071822,39.02784531432067
17.570575756007745,0.0,11.050456081168516,12.841643245852019,30.336455634092403
59.702558656781406,0.0,10.470530430962235,11.343744918312968,11.235524867587635
40.03788194370575,6.923737199690624,10.05365155780638,4.794537184071822,42.16211163115844
28.880580792974342,5.817220841045895,11.050456081168516,6.544756405912575,22.342261790391824
57.15143574234878,0.0,10.459176625902487,6.4208216229260096,21.615368162314276
52.881766147772495,0.0,15.506539805068973,6.4208216229260096,23.651690994068304
16.79833797965022,6.923737199690624,10.633577208012662,6.176298517443475,31.842880334931625
10.197363616602075,0.0,0.0,0.0,0.0
64.95141410908172,0.0,14.953561288656857,4.736862953800049,20.771211599071872
